period of oscillation (s) position of mass (cm)
32.129919	32.121973	7.5
32.127666	32.120151	7.53
32.127513	32.122138	7.55
32.125464	32.122829	7.57
32.125863	32.122363	7.6
32.122131	32.122686	7.63
32.116199	32.122971	7.64
32.116985	32.120184	7.68
32.118479	32.117465	7.7
32.11656	32.120267	7.73
32.118197	32.116151	7.75
32.117594	32.119336	7.77
32.118275	32.116675	7.8
